model_bigg_id	bigg_id	name	organism
iUMNK88_1353	UMNK88_790	pnuC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_795	galM	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_796	galK	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_797	galT	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_798	galE	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_8	mogA	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_802	modA	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_803	modB	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_805	modC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_814	bioA	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_815	bioB	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_816	bioF	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_818	bioD	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_821	moaA	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_823	moaC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_824	moaD	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_85	murE	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_86	murF	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_865	talC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_867	moeB	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_87	mraY	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_88	murD	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_90	murG	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_91	murC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_942	grxA	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_96	lpxC	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_983	cydD	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_984	trxB	Escherichia coli UMNK88
iUMNK88_1353	UMNK88_991	serS	Escherichia coli UMNK88
iUTI89_1310	UTI89_C0002	thrA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0003	thrB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0004	thrC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0008	yaaJ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0009	talB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0010	mog	Escherichia coli UTI89
iUTI89_1310	UTI89_C0022	nhaA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0027	ribF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0028	ileS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0031	lytB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0032	yaaF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0034	dapB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0036	carA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0037	carB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0042	caiD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0043	caiC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0044	caiB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0046	caiT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0053	kefC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0054	folA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0056	apaH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0059	pdxA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0061	imp	Escherichia coli UTI89
iUTI89_1310	UTI89_C0066	araD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0067	araA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0068	araB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0074	thiQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0075	thiP	Escherichia coli UTI89
iUTI89_1310	UTI89_C0076	tbpA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0078	leuD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0079	leuC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0080	leuB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0081	leuA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0085	ilvI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0086	ilvH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0093	ftsI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0094	murE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0095	murF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0096	mraY	Escherichia coli UTI89
iUTI89_1310	UTI89_C0097	murD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0099	murG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0100	murC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0101	ddlB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0105	lpxC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0108	mutT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0111	coaE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0112	guaC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0117	nadC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0118	ampD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0120	aroP	Escherichia coli UTI89
iUTI89_1310	UTI89_C0127	aceE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0128	aceF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0129	lpdA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0131	acnB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0133	speD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0134	speE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0136	cueO	Escherichia coli UTI89
iUTI89_1310	UTI89_C0137	gcd	Escherichia coli UTI89
iUTI89_1310	UTI89_C0138	hpt	Escherichia coli UTI89
iUTI89_1310	UTI89_C0139	yadF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0144	panD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0147	panC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0148	panB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0156	folK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0164	mrcB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0166	fhuA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0167	fhuC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0168	fhuD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0169	fhuB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0170	hemL	Escherichia coli UTI89
iUTI89_1310	UTI89_C0171	yadQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0174	yadT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0175	mtn	Escherichia coli UTI89
iUTI89_1310	UTI89_C0176	dgt	Escherichia coli UTI89
iUTI89_1310	UTI89_C0180	dapD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0186	pyrH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0188	dxr	Escherichia coli UTI89
iUTI89_1310	UTI89_C0189	uppS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0190	cdsA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0194	lpxD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0195	fabZ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0196	lpxA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0197	lpxB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0200	accA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0201	ldcC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0210	proS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0213	metQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0214	metI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0215	metN	Escherichia coli UTI89
iUTI89_1310	UTI89_C0216	yaeD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0226	dkgB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0231	gloB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0261	fadE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0262	lpcA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0277	pepD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0278	gpt	Escherichia coli UTI89
iUTI89_1310	UTI89_C0282	phoE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0283	proB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0284	proA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0329	ykgE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0330	ykgF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0331	ykgG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0340	betA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0341	betB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0343	betT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0352	yahI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0363	prpB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0364	prpC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0365	prpD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0367	codB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0368	codA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0370	lacY	Escherichia coli UTI89
iUTI89_1310	UTI89_C0371	lacZ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0375	yaiM	Escherichia coli UTI89
iUTI89_1310	UTI89_C0376	adhC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0384	tauA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0385	tauB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0386	tauC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0387	tauD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0388	hemB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0398	ddlA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0402	phoA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0404	yaiC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0405	proC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0407	aroL	Escherichia coli UTI89
iUTI89_1310	UTI89_C0415	yajF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0423	brnQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0425	malZ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0426	yajB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0433	tsx	Escherichia coli UTI89
iUTI89_1310	UTI89_C0436	ribD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0437	ribH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0440	thiL	Escherichia coli UTI89
iUTI89_1310	UTI89_C0441	pgpA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0443	dxs	Escherichia coli UTI89
iUTI89_1310	UTI89_C0444	ispA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0446	yajK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0448	apbA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0451	cyoE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0452	cyoD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0454	cyoC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0455	cyoB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0456	cyoA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0457	ampG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0472	ybaX	Escherichia coli UTI89
iUTI89_1310	UTI89_C0474	cof	Escherichia coli UTI89
iUTI89_1310	UTI89_C0479	amtB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0480	tesB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0486	maa	Escherichia coli UTI89
iUTI89_1310	UTI89_C0490	acrA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0496	apt	Escherichia coli UTI89
iUTI89_1310	UTI89_C0502	adk	Escherichia coli UTI89
iUTI89_1310	UTI89_C0503	hemH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0505	gsk	Escherichia coli UTI89
iUTI89_1310	UTI89_C0508	ushA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0515	ybaR	Escherichia coli UTI89
iUTI89_1310	UTI89_C0516	ybaS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0529	tesA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0534	ybbT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0536	gcl	Escherichia coli UTI89
iUTI89_1310	UTI89_C0537	hyi	Escherichia coli UTI89
iUTI89_1310	UTI89_C0538	ybbQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0539	ybbW	Escherichia coli UTI89
iUTI89_1310	UTI89_C0540	ybbX	Escherichia coli UTI89
iUTI89_1310	UTI89_C0542	ybbZ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0544	ylbB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0545	allD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0549	arcC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0550	purK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0551	purE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0553	ybbF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0555	cysS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0559	folD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0572	cusC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0573	ylcC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0575	cusA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0576	pheP	Escherichia coli UTI89
iUTI89_1310	UTI89_C0578	nfnB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0583	entD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0584	fepA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0586	fes	Escherichia coli UTI89
iUTI89_1310	UTI89_C0588	entF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0590	fepC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0591	fepG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0592	fepD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0593	ybdA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0594	fepB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0595	entC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0596	entE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0597	entB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0598	entA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0607	dsbG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0614	citT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0615	citG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0616	citX	Escherichia coli UTI89
iUTI89_1310	UTI89_C0618	citF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0620	citE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0621	citD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0625	dcuC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0626	crcA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0631	lipA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0632	lipB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0634	dacA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0637	mrdA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0641	phpB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0642	ybeN	Escherichia coli UTI89
iUTI89_1310	UTI89_C0644	rlpB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0645	leuS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0647	ybeK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0648	gltL	Escherichia coli UTI89
iUTI89_1310	UTI89_C0649	gltK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0650	gltJ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0651	ybeJ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0655	cutE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0660	yleB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0668	asnB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0671	nagA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0672	nagB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0674	nagE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0684	glnS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0689	fldA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0693	pgm	Escherichia coli UTI89
iUTI89_1310	UTI89_C0694	potE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0700	kdpC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0701	kdpB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0702	kdpA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0707	ybgH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0715	gltA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0717	sdhC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0718	sdhD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0719	sdhA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0720	sdhB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0721	sucA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0722	sucB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0723	sucC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0724	sucD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0727	cydA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0729	cydB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0732	ybgC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0747	nadA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0748	pnuC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0751	aroG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0752	gpmA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0753	galM	Escherichia coli UTI89
iUTI89_1310	UTI89_C0754	galK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0755	galT	Escherichia coli UTI89
iUTI89_1310	UTI89_C0761	modA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0762	modB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0763	modC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0764	ybhA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0765	ybhE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0772	bioA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0773	bioB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0774	bioF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0775	bioC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0776	bioD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0780	moaA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0783	moaC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0784	moaD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0785	moaE	Escherichia coli UTI89
iUTI89_1310	UTI89_C0790	ybhO	Escherichia coli UTI89
iUTI89_1310	UTI89_C0808	ybiL	Escherichia coli UTI89
iUTI89_1310	UTI89_C0812	glnQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0813	glnP	Escherichia coli UTI89
iUTI89_1310	UTI89_C0814	glnH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0817	ybiF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0825	ybiV	Escherichia coli UTI89
iUTI89_1310	UTI89_C0829	moeB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0830	moeA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0831	ybiK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0834	yliC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0837	yliF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0840	yliI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0842	dacC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0844	ybjG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0845	cmr	Escherichia coli UTI89
iUTI89_1310	UTI89_C0852	grxA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0857	potF	Escherichia coli UTI89
iUTI89_1310	UTI89_C0858	potG	Escherichia coli UTI89
iUTI89_1310	UTI89_C0859	potH	Escherichia coli UTI89
iUTI89_1310	UTI89_C0860	potI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0863	artJ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0864	artM	Escherichia coli UTI89
iUTI89_1310	UTI89_C0865	artQ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0866	artI	Escherichia coli UTI89
iUTI89_1310	UTI89_C0867	artP	Escherichia coli UTI89
iUTI89_1310	UTI89_C0873	ybjU	Escherichia coli UTI89
iUTI89_1310	UTI89_C0874	poxB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0878	aqpZ	Escherichia coli UTI89
iUTI89_1310	UTI89_C0901	cydC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0902	cydD	Escherichia coli UTI89
iUTI89_1310	UTI89_C0903	trxB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0908	serS	Escherichia coli UTI89
iUTI89_1310	UTI89_C0967	dmsA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0968	dmsB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0969	dmsC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0973	pflA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0974	pflB	Escherichia coli UTI89
iUTI89_1310	UTI89_C0975	focA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0978	serC	Escherichia coli UTI89
iUTI89_1310	UTI89_C0979	aroA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0981	cmk	Escherichia coli UTI89
iUTI89_1310	UTI89_C0985	msbA	Escherichia coli UTI89
iUTI89_1310	UTI89_C0986	lpxK	Escherichia coli UTI89
iUTI89_1310	UTI89_C0989	kdsB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1000	aspC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1001	ompF	Escherichia coli UTI89
iUTI89_1310	UTI89_C1002	asnS	Escherichia coli UTI89
iUTI89_1310	UTI89_C1003	pncB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1004	pepN	Escherichia coli UTI89
iUTI89_1310	UTI89_C1005	ycbE	Escherichia coli UTI89
iUTI89_1310	UTI89_C1006	ycbM	Escherichia coli UTI89
iUTI89_1310	UTI89_C1007	ycbN	Escherichia coli UTI89
iUTI89_1310	UTI89_C1008	ycbO	Escherichia coli UTI89
iUTI89_1310	UTI89_C1009	ycbP	Escherichia coli UTI89
iUTI89_1310	UTI89_C1010	pyrD	Escherichia coli UTI89
iUTI89_1310	UTI89_C1019	fabA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1022	ompA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1029	mgsA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1040	hyaA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1041	hyaB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1042	hyaC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1046	appC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1047	appB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1049	appA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1060	torC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1061	torA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1065	agp	Escherichia coli UTI89
iUTI89_1310	UTI89_C1070	nmoB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1072	ycdJ	Escherichia coli UTI89
iUTI89_1310	UTI89_C1073	ycdK	Escherichia coli UTI89
iUTI89_1310	UTI89_C1074	ycdL	Escherichia coli UTI89
iUTI89_1310	UTI89_C1075	ycdM	Escherichia coli UTI89
iUTI89_1310	UTI89_C1077	putA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1079	putP	Escherichia coli UTI89
iUTI89_1310	UTI89_C1118	iroN	Escherichia coli UTI89
iUTI89_1310	UTI89_C1121	iroC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1122	iroB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1154	ycdW	Escherichia coli UTI89
iUTI89_1310	UTI89_C1178	htrB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1184	solA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1187	pyrC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1189	grxB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1194	mviN	Escherichia coli UTI89
iUTI89_1310	UTI89_C1215	plsX	Escherichia coli UTI89
iUTI89_1310	UTI89_C1216	fabH	Escherichia coli UTI89
iUTI89_1310	UTI89_C1217	fabD	Escherichia coli UTI89
iUTI89_1310	UTI89_C1218	fabG	Escherichia coli UTI89
iUTI89_1310	UTI89_C1220	acpP	Escherichia coli UTI89
iUTI89_1310	UTI89_C1221	fabF	Escherichia coli UTI89
iUTI89_1310	UTI89_C1222	pabC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1225	tmk	Escherichia coli UTI89
iUTI89_1310	UTI89_C1229	fhuE	Escherichia coli UTI89
iUTI89_1310	UTI89_C1234	ycfN	Escherichia coli UTI89
iUTI89_1310	UTI89_C1235	ycfO	Escherichia coli UTI89
iUTI89_1310	UTI89_C1237	ndh	Escherichia coli UTI89
iUTI89_1310	UTI89_C1247	ycfX	Escherichia coli UTI89
iUTI89_1310	UTI89_C1251	potD	Escherichia coli UTI89
iUTI89_1310	UTI89_C1252	potC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1253	potB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1254	potA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1260	purB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1263	ymfB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1266	icdA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1371	dsbB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1372	nhaB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1375	dadA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1376	dadX	Escherichia coli UTI89
iUTI89_1310	UTI89_C1378	ldcA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1380	mltE	Escherichia coli UTI89
iUTI89_1310	UTI89_C1389	treA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1391	ycgC	Escherichia coli UTI89
iUTI89_1310	UTI89_C1392	ycgS	Escherichia coli UTI89
iUTI89_1310	UTI89_C1393	ycgT	Escherichia coli UTI89
iUTI89_1310	UTI89_C1400	ychM	Escherichia coli UTI89
iUTI89_1310	UTI89_C1401	prsA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1402	ychB	Escherichia coli UTI89
iUTI89_1310	UTI89_C1404	hemA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1409	kdsA	Escherichia coli UTI89
iUTI89_1310	UTI89_C1411	chaA	Escherichia coli UTI89
